itemId,appId,titleWord1,titleWord2,titleWord3,tag1,tag2,tag3
com.endlessm.animals.en/9cfff52349e0e232100b07b9839337e244bf307d,com.endlessm.animals.en,Piranha,,,Marine Animals
com.endlessm.animals.en/9d57e4558c8001054d761aaa041d63c8d91203b5,com.endlessm.animals.en,Bullenbeisser,,,Mammals
com.endlessm.animals.en/9e1274a7412319072e946e9795df7739459b43d2,com.endlessm.animals.en,Balaenidae,,,Mammals
com.endlessm.animals.en/9fc5d66ec23455fc7b51acf1d512888232050e00,com.endlessm.animals.en,Silverfish,,,Insects
com.endlessm.animals.en/a0adae8bb818d9643d45d777675546f7a356f17e,com.endlessm.animals.en,Russian,Blue,,Mammals
com.endlessm.animals.en/a0d612104d66e8699c0bb4b1fb9910f8a0a2e551,com.endlessm.animals.en,Bear,,,Mammals
com.endlessm.animals.en/a0f273fcaeb7d5eaf66c8595e479f15160f470a5,com.endlessm.animals.en,Albatross,,,Birds
com.endlessm.animals.en/a1c2b1b61a52103151b818b248b7e12b165ddb14,com.endlessm.animals.en,Cockroach,,,Insects
com.endlessm.animals.en/a1f77b416113d39f5fbd5a394b78cbd53ef64bd1,com.endlessm.animals.en,Arrau,Turtle,,Reptiles
com.endlessm.animals.en/a226f25c4f52001f8145794e24be83cddc537e50,com.endlessm.animals.en,Humboldt,Penguin,,Birds
com.endlessm.animals.en/a2320334eee4f36be94572ce31535b35eeff6470,com.endlessm.animals.en,Dingo,,,Mammals
com.endlessm.animals.en/a2b2278882959ca4f302695de50e606b79694c6e,com.endlessm.animals.en,Salamander,,,Amphibians
com.endlessm.animals.en/a4e8a3152b611fc5cf3b49b9dc86ed68907eb4bb,com.endlessm.animals.en,Miniature,Schnauzer,,Mammals
com.endlessm.animals.en/a624265216420b66008327736ffc098c19cf0cb6,com.endlessm.animals.en,Bonobo,,,Mammals
com.endlessm.animals.en/a7af33ab7e03ec486c83729a43c4cf3e96fd82f9,com.endlessm.animals.en,Odonata,,,Insects
com.endlessm.animals.en/a7ed224952307e8f978fc773f87a92e136d76749,com.endlessm.animals.en,Burrowing,Parrot,,Birds
com.endlessm.animals.en/a96b25da1d8b940012d15ee96db5631d8c5c0430,com.endlessm.animals.en,Sea,Turtle,,Reptiles
com.endlessm.animals.en/aaac218224ed2e534f78696ac4370176eb779099,com.endlessm.animals.en,Leopard,,,Mammals
com.endlessm.animals.en/aace2098236288bb05c072416a3b8fab24c04f3f,com.endlessm.animals.en,Staurois,,,Amphibians
com.endlessm.animals.en/ab62b5055a56a1ee0cdf058fea9e3e6a20ff854a,com.endlessm.animals.en,Elephantidae,,,Mammals
com.endlessm.animals.en/ac60cdc652d887612c291cf1ccd582c4726cd003,com.endlessm.animals.en,Ragdoll,,,Mammals
com.endlessm.animals.en/af142453870d76ef95a954f6cf2f3b72c17a0bd4,com.endlessm.animals.en,Lion,,,Mammals
com.endlessm.animals.en/af65b92d606c193646d76073f839ee5431c405d2,com.endlessm.animals.en,Yellow-Crowned,Amazon,,Birds
com.endlessm.animals.en/b033d3c4baedfd9dd3f6be2dcc7e367a1d29ec2e,com.endlessm.animals.en,Tilapia,,,Marine Animals
com.endlessm.animals.en/b097b06e219bdc773103453ee4bc03a25d69ceeb,com.endlessm.animals.en,Maltese,Dog,,Mammals
com.endlessm.animals.en/b14c852594a0a5768f53f378e998cda973d1ff7c,com.endlessm.animals.en,Basenji,,,Mammals
com.endlessm.animals.en/b1a62598496e3c4517637125aeb0c03209078bf9,com.endlessm.animals.en,Phasmatodea,,,Insects
com.endlessm.animals.en/b371d0f64b1973da054628e2706cd309f5bdd472,com.endlessm.animals.en,Mosquito,,,Insects
com.endlessm.animals.en/b4926e86042e84e381e5e156fa4b6d72b7967303,com.endlessm.animals.en,Cephalopod,,,Marine Animals
com.endlessm.animals.en/b781bcd2ee104ba493ecabb3308536829958df0a,com.endlessm.animals.en,Ostrich,,,Birds
com.endlessm.animals.en/b81604d5bec9717402d40fa0076a69694a479f32,com.endlessm.animals.en,Akita,Dog,,Mammals
com.endlessm.animals.en/bbe9b1bb25e70488a0cd0d460df742e0f0fb7093,com.endlessm.animals.en,Blue-Fronted,Amazon,,Birds
com.endlessm.animals.en/bc98d49c1e31932654cd80a2670f07d9c474188a,com.endlessm.animals.en,Poison,Dart,Frog,Amphibians
com.endlessm.animals.en/bcdbeb0269629fa32c2877c5d8885502bf17953d,com.endlessm.animals.en,Chilean,Terrier,,Mammals
com.endlessm.animals.en/bcf97054c52884b097164bd169fee336354c41e3,com.endlessm.animals.en,Naegleria,Fowleri,,Insects
com.endlessm.animals.en/bde362623808655f3eae45539294b38f960a0426,com.endlessm.animals.en,Kangaroo,,,Mammals
com.endlessm.animals.en/c0729ffdb4bbcaec19e70713a51d27ea9527c0a7,com.endlessm.animals.en,Sardine,,,Marine Animals
com.endlessm.animals.en/c097e1bdf859b1a6c6bf997d036b6f46a88fb23f,com.endlessm.animals.en,Lizard,,,Reptiles
com.endlessm.animals.en/c2a0ab229f825ffd24e48e0c88f163b2686e34f3,com.endlessm.animals.en,Doberman,Pinscher,,Mammals
com.endlessm.animals.en/c319d1c2a9f65234ef9ee52de67d5a6daedc9bb8,com.endlessm.animals.en,Spectacled,Caiman,,Reptiles
com.endlessm.animals.en/c72ef3c130b0d659a17446576bf7cd2b6b5c2813,com.endlessm.animals.en,Bumblebee,,,Insects
com.endlessm.animals.en/c7bafa402e3a899879e0d4ccc1184685606720bf,com.endlessm.animals.en,Cetacea,,,Mammals
com.endlessm.animals.en/cb8d5fcab97c559afd228dcbded65251b14ede22,com.endlessm.animals.en,Flightless,Bird,,Birds
com.endlessm.animals.en/cc32bf641d833aad959d19650437f8c2a7e934df,com.endlessm.animals.en,Shark,,,Mammals
com.endlessm.animals.en/ccab904f70c26e58832d98233715561cec920832,com.endlessm.animals.en,Maine,Coon,,Mammals
com.endlessm.animals.en/ccb3c15057b616ee19ba8edf97c28c38e5f7fa7b,com.endlessm.animals.en,Pharomachrus,,,Birds
com.endlessm.animals.en/d26675c0c9696aea15d22850d58d2d8243bea33e,com.endlessm.animals.en,Mexican,Wolf,,Mammals
com.endlessm.animals.en/d33c55379ace2a870e1e0370f05e3ffbc98e66ce,com.endlessm.animals.en,Scarlet,Macaw,,Birds
com.endlessm.animals.en/d5fc5c0e4076baee6227c49ea3eac8191007ff05,com.endlessm.animals.en,Ant,,,Insects
com.endlessm.animals.en/d6eb66ca14c02bb023ea3c98d11a4198013c5cc1,com.endlessm.animals.en,Plasmodium,Falciparum,,Insects
com.endlessm.animals.en/d7d29ca095e09696010d1bdc1b64c4996136a92e,com.endlessm.animals.en,Bullmastiff,,,Mammals
com.endlessm.animals.en/d8fa5dd9de8c8ed5db57b0ccf6573081355d7962,com.endlessm.animals.en,Perro,de,Presa,Mammals
com.endlessm.animals.en/db07f4ec3b3b35ab87344cf80227fb72d2f2be7c,com.endlessm.animals.en,Domestic,Canary,,Birds
com.endlessm.animals.en/dc6a7a1dc183e90d0d785fb8b4f3ecd722103562,com.endlessm.animals.en,Cricket,,,Insects
com.endlessm.animals.en/dffaeee66a9d85196db8504fe66727a444c1c34d,com.endlessm.animals.en,Emperor,Penguin,,Birds
com.endlessm.animals.en/e15f3a4607e472014be6eaf558d8ec3883ccd3e7,com.endlessm.animals.en,Skunk,,,Mammals
com.endlessm.animals.en/e1b6485b9ca1f9e5f426e80993b86b3213cdfec8,com.endlessm.animals.en,Bull,Shark,,Marine Animals
com.endlessm.animals.en/e243be439a3ad5eabe2d5865162a7e7109fc2b4d,com.endlessm.animals.en,Salamandridae,,,Amphibians
com.endlessm.animals.en/e638a3032cd75ae675d55b6f19a28287e6daf7ca,com.endlessm.animals.en,Tiger,Salamander,,Amphibians
com.endlessm.animals.en/e6449faab29a4c75398db8bce8af2589a7a52ec0,com.endlessm.animals.en,Ocean,Sunfish,,Marine Animals
com.endlessm.animals.en/e785b378abc5330bec2c9106533e06dcf19cc3e7,com.endlessm.animals.en,Giant,panda,,Mammals
com.endlessm.animals.en/e7a86b6d76d7463d57f78c441ae9af42d8e3c8f5,com.endlessm.animals.en,Sirenidae,,,Amphibians
com.endlessm.animals.en/e7cd11392c964ea732636775b52279d0dcec9dc2,com.endlessm.animals.en,Gull,,,Birds
com.endlessm.animals.en/edf4b5f353b7e06a6f151ea8d1d35160f601d9a7,com.endlessm.animals.en,Penguin,,,Birds
com.endlessm.animals.en/ee70db54c2ff30014f690105c98a8773328c63cb,com.endlessm.animals.en,Sphynx,Cat,,Mammals
com.endlessm.animals.en/efbe57750641dcf2e32db8fb089f7fc40a92f282,com.endlessm.animals.en,Rottweiler,,,Mammals
com.endlessm.animals.en/efdd09cc7524572607f44e87fa91d319f30b7b3d,com.endlessm.animals.en,American,Bullfrog,,Amphibians
com.endlessm.animals.en/f18c197b232db53f546dbafa6a548e0c552d5941,com.endlessm.animals.en,Bee,,,Insects
